attrib_1,attrib_2,attrib_3,attrib_4,attrib_5,attrib_6,outlier
0.0228,0.0231,0.051,0.0867,0,0.7779,0
0.0508,0.3296,0.0285,0.1791,0,0.6516,0
0,0,0,0,0,0,0
0.0177,0.0143,0.06,0.1259,0.0199,0.6758,0
0,0,0,0,0,0,0
0.0127,0.0032,0.0165,0,0,0,0
0.0158,0.0342,0.054,0.1172,0.0287,0.7463,0
0.0142,0.0064,0.093,0.1519,0,0.4326,0
0.0271,0.0382,0.0405,0,0,0,0
0.0201,0.0064,0.042,0,0,0,0
0.0418,0.1234,0.012,0.1881,0.0617,0.7726,0
0.0497,0.0032,0.003,0,0,0,0
0.0339,0.0032,0.021,0,0,0,0
0.0506,0.5502,0.015,0.1828,0,0.5316,0
0.0252,0.0135,0.009,0.2267,0,0.8674,0
0.0171,0.0295,0.0465,0,0,0,0
0.025,0.0032,0.009,0,0,0,0
0.0241,0.0358,0.0225,0.1195,0.0693,0.6389,0
0,0,0,0,0,0,0
0.0191,0.0613,0.039,0,0,0,0
0.0178,0.008,0.0165,0.1163,0,0.7105,0
0,0.0048,0.6252,0,0,0,0
0.0329,0.0613,0.0135,0,0,0,0
0.0155,0.0366,0.0585,0.073,0,0.68,0
0.0371,0.0932,0.027,0,0,0,0
0.0328,0.1298,0.0255,0.0396,0.1216,0.4811,0
0.0374,0.0828,0.0225,0.2289,0.068,0.7442,0
0.0188,0.0111,0.021,0.2284,0,0.6579,0
0.0127,0.004,0.015,0.1503,0.072,0.6116,0
0.0187,0.004,0.0105,0.1799,0,0.6179,0
0.017,0.0032,0.039,0.1109,0,0.7053,0
0.0764,0.0939,0.0015,0.2351,0,0.4758,0
0.026,0.0032,0.0075,0.1065,0,0.5537,0
0.023,0.0032,0.0225,0,0,0,0
0,0,0,0,0,0,0
0.0288,0.0629,0.0045,0.156,0,0.7242,0
0.0265,0.043,0.0105,0.1439,0,0.8253,0
0.0065,0.0048,0.009,0,0,0,0
0.0206,0.0478,0.0255,0.168,0.0254,0.8653,0
0.0142,0.0048,0.042,0.118,0.0852,0.6747,0
0.0885,0.8599,0.0075,0.2163,0.0695,0.5811,0
0.019,0.0056,0.012,0,0,0,0
0.0253,0.0398,0.012,0.0926,0,0.7516,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0183,0.0151,0.012,0.2033,0,0.5968,0
0.0288,0.0486,0.018,0.2289,0,0.7337,0
0.018,0.0032,0.0315,0,0,0,0
0.0144,0.0191,0.072,0.1489,0,0.6895,0
0.0236,0.0191,0.0105,0.1298,0,0.7474,0
0,0,0,0,0,0,0
0.0088,0.0048,0.054,0.1474,0,0.5253,0
0,0,0,0,0,0,0
0.0288,0.0518,0.0375,0.0929,0,0.9179,0
0.0162,0.0104,0.015,0.1145,0.092,0.8337,0
0.0228,0.0064,0.015,0.1293,0,0.7958,0
0,0,0,0,0,0,0
0.0204,0.0064,0.027,0,0,0,0
0.0171,0.004,0.0135,0.1776,0.071,0.5663,0
0,0,0,0,0,0,0
0.019,0.0175,0.0525,0,0,0,0
0.0205,0.0104,0.0165,0.1768,0.1294,0.7147,0
0.0439,0.6242,0.048,0,0,0,0
0.035,0.0382,0.0075,0,0,0,0
0.0184,0.0056,0.027,0.1705,0,0.6495,0
0.0413,0.0995,0.009,0.2333,0,0.6905,0
0.0382,0.1537,0.012,0.1535,0,0.6621,0
0.0563,0.8917,0.015,0,0,0,0
0,0,0,0,0,0,0
0.0181,0.0088,0.015,0.1302,0,0.5484,0
0,0,0,0,0,0,0
0.0242,0.1194,0.051,0.1824,0.0166,0.7147,0
0.0598,0.4705,0.018,0.1607,0.0222,0.4874,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0245,0.0438,0.03,0,0,0,0
0.0364,0.0589,0.0375,0.1555,0,0.6389,0
0.0128,0.0032,0.0315,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.022,0.0143,0.018,0.148,0.0546,0.7916,0
0.0293,0.0565,0.042,0,0,0,0
0.0521,0.711,0.0045,0,0,0,0
0.1271,0.0159,0.012,0.299,0.0335,0.6842,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0236,0.0334,0.054,0.2096,0,0.7663,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0571,0.6656,0.0135,0,0,0,0
0,0,0,0,0,0,0
0.0574,0.5191,0.0285,0.1886,0,0.6989,0
0.0443,0.1951,0.024,0,0,0,0
0.0309,0.0876,0.033,0.1789,0.0515,0.6842,0
0.0329,0.1083,0.0075,0,0,0,0
0.023,0.0247,0.024,0.1403,0,0.6116,0
0.0177,0.0151,0.0375,0,0,0,0
0.0143,0.0223,0.0135,0.1709,0.1032,0.6495,0
0.022,0.0127,0.0135,0.2708,0.0535,0.7305,0
0.0169,0.0119,0.0585,0.1394,0,0.5874,0
0.0502,0.008,0.006,0,0,0,0
0.0215,0.0326,0.015,0,0,0,0
0,0,0,0,0,0,0
0.0567,0.301,0.006,0.1792,0.1152,0.6326,0
0.0172,0.0255,0.0255,0.1569,0.0415,0.7474,0
0.0605,0.3352,0.0165,0.2931,0,0.6737,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0168,0.004,0.0135,0.1523,0,0.7674,0
0.0698,0.2452,0.0195,0.1747,0.0702,0.6695,0
0.0305,0.117,0.0585,0.1219,0,0.8189,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0185,0.0311,0.0315,0.0986,0.0402,0.7084,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0173,0.0199,0.012,0.1736,0.0871,0.7979,0
0.0165,0.0072,0.0195,0.128,0,0.74,0
0.0208,0.0104,0.0105,0.1326,0,0.8958,0
0.059,0.004,0.0075,0,0,0,0
0.0257,0.0374,0.012,0.1313,0,0.7811,0
0.0168,0.0167,0.048,0.1509,0.0538,0.6979,0
0.0134,0.0151,0.045,0.0791,0.0343,0.6705,0
0.0195,0.0748,0.042,0,0,0,0
0.0753,0.0032,0.006,0,0,0,0
0.0326,0.0223,0.0105,0.1795,0.1189,0.8084,0
0.0372,0.0406,0.0315,0.2634,0.0198,0.7095,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0261,0.0143,0.0105,0.1747,0.0857,0.7453,0
0.0276,0.035,0.021,0.1737,0.0676,0.6295,0
0.0353,0.0597,0.027,0.228,0.0246,0.6453,0
0.0403,0.1354,0.03,0,0,0,0
0.0159,0.004,0.0345,0.1509,0,0.98,0
0.0187,0.0565,0.087,0.1517,0,0.7147,0
0.044,0.3543,0.006,0.1218,0,0.6147,0
0.0125,0.0088,0.084,0.136,0.0171,0.6432,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0354,0.336,0.0165,0,0,0,0
0,0,0,0,0,0,0
0.0249,0.0032,0.0105,0,0,0,0
0.0182,0.0231,0.012,0,0,0,0
0.0307,0.0669,0.012,0,0,0,0
0.0271,0.0032,0.012,0,0,0,0
0,0.0056,0.2564,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0663,0.7197,0.003,0.3064,0,0.6179,0
0.0154,0.0207,0.2504,0,0,0,0
0.0419,0.1616,0.0255,0.1657,0,0.6737,0
0.051,0.617,0.045,0.1595,0.0255,0.5179,0
0.0252,0.0151,0.0315,0,0,0,0
0.0455,0.0032,0.0165,0,0,0,0
0.0318,0.0732,0.0255,0.179,0,0.6495,0
0.0238,0.0454,0.006,0.1678,0,0.4716,0
0.0183,0.0295,0.03,0,0,0,0
0.039,0.0828,0.0105,0.217,0,0.6695,0
0.0391,0.0732,0.0105,0.2145,0,0.7821,0
0.0713,0.2428,0.0165,0.2086,0.0387,0.6347,0
0,0,0,0,0,0,0
0.013,0.043,0.0255,0.1079,0,0.6347,0
0.0541,0.0048,0.021,0,0,0,0
0.0533,0.1632,0.0195,0.1357,0,0.6853,0
0.0499,0.3041,0.0165,0.2266,0.0366,0.7316,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0432,0.6632,0.0135,0,0,0,0
0.0308,0.0932,0.0165,0.1298,0,0.6453,0
0.0109,0.0096,0,0.0355,0,0.4874,0
0.0289,0.1115,0.0195,0,0,0,0
0.0462,0.1736,0.0075,0.1749,0,0.8474,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0175,0.0119,0.093,0.0838,0.0249,0.8253,0
0.0188,0.0629,0.0795,0.1975,0.0323,0.6442,0
0.0336,0.0518,0.024,0.1605,0,0.7421,0
0,0,0,0,0,0,0
0.0491,0.5016,0.021,0.2464,0,0.6484,0
0.0905,0.6178,0.012,0.134,0.0331,0.4232,0
0.0208,0.0191,0.0255,0.1923,0,0.64,0
0.0288,0.0557,0.0105,0,0,0,0
0.0289,0.0963,0.0255,0.2075,0.0383,0.6432,0
0,0,0,0,0,0,0
0.0099,0.0119,0.0825,0.1521,0,0.5968,0
0,0,0,0,0,0,0
0.0213,0.1489,0.0165,0.1011,0,0.5916,0
0.0368,0.9522,0.024,0.1686,0,0.5579,0
0.0325,0.0613,0.0435,0.1313,0,0.6589,0
0,0,0,0,0,0,0
0.0214,0.0924,0.1094,0.1534,0,0.5147,0
0.0357,0.0486,0.0465,0.1029,0.0263,0.7221,0
0.0235,0.0104,0.015,0.2305,0.046,0.7063,0
0.02,0.0056,0.033,0.1243,0.0406,0.7789,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0221,0.0199,0.054,0.2001,0.0242,0.7042,0
0.017,0.0151,0.0195,0.1144,0,0.7705,0
0.0158,0.0143,0,0.0704,0,0.5305,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.032,0.1361,0.033,0.1022,0.0415,0.6821,0
0.0248,0.0032,0.0105,0.2743,0,0.5758,0
0.0196,0.0127,0.0675,0.2037,0.0274,0.5895,0
0,0,0,0,0,0,0
0.0159,0.0271,0.0765,0.0747,0,0.6295,0
0.0151,0.0167,0.057,0.1586,0.0845,0.5505,0
0.0113,0.004,0.027,0,0,0,0
0.0141,0.0223,0.1304,0.1017,0,0.7116,0
0.0161,0.004,0.018,0,0,0,0
0,0,0,0,0,0,0
0.0364,0.2333,0.0165,0.2399,0,0.7789,0
0.0488,0.3193,0.006,0.2301,0,0.6632,0
0,0,0,0,0,0,0
0.0409,0.0748,0.0075,0,0,0,0
0.0306,0.0924,0.0105,0.2348,0.0593,0.8021,0
0.0175,0.0271,0,0.1091,0,0.4674,0
0.0195,0.0279,0.0375,0.1419,0.0579,0.7453,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0876,0.0048,0.003,0,0,0,0
0.0289,0.1768,0.0435,0.1482,0,0.4968,0
0.0141,0.0191,0.0405,0.1128,0,0.7032,0
0.029,0.0717,0.1184,0.1145,0,0.6411,0
0.0221,0.0143,0.0135,0.3201,0,0.6737,0
0.1765,0.0104,0.0045,0,0,0,0
0,0,0,0,0,0,0
0.0322,0.1178,0.012,0.2336,0,0.7547,0
0,0,0,0,0,0,0
0.028,0.0414,0.018,0.1862,0.0554,0.6947,0
0.0395,0.2643,0.006,0.1378,0,0.6137,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0338,0.0732,0.027,0.1469,0,0.7474,0
0.0326,0.0533,0.03,0,0,0,0
0,0,0,0,0,0,0
0.0207,0.0159,0.0255,0.0874,0,0.8105,0
0.0132,0.0104,0.087,0.117,0.0334,0.6253,0
0.0271,0.0247,0.015,0.1747,0.0684,0.7379,0
0,0,0,0,0,0,0
0.0359,0.0494,0.006,0.1495,0.1183,0.6684,0
0,0,0,0,0,0,0
0.0381,0.1338,0.018,0.1518,0.0647,0.7537,0
0.0134,0.008,0.036,0.0809,0,0.6158,0
0.0175,0.0247,0.024,0.0799,0.0611,0.6674,0
0.027,0.0518,0.0165,0.1441,0,0.6505,0
0.0499,0.9912,0.036,0,0,0,0
0,0,0,0,0,0,0
0.0168,0.0207,0.0525,0.1354,0.0378,0.5863,0
0.037,0.086,0.021,0.1725,0,0.8642,0
0.0202,0.0119,0.0285,0,0,0,0
0,0,0,0,0,0,0
0.0132,0.0048,0.036,0.1603,0.0415,0.7189,0
0.0234,0.0159,0.021,0.1807,0.0643,0.4768,0
0.0647,0.2333,0.027,0.1567,0.0208,0.7526,0
0.0172,0.008,0.0135,0,0,0,0
0.0427,0.1194,0.012,0.2302,0,0.8916,0
0,0,0,0,0,0,0
0.0384,0.0645,0.015,0.1705,0,0.7232,0
0.0225,0.0151,0.0045,0,0,0,0
0.0503,0.2126,0.0195,0.1853,0,0.6579,0
0.0396,0.0605,0.039,0,0,0,0
0.0265,0.0247,0.039,0.1522,0.0393,0.6526,0
0.0176,0.0111,0.0195,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0153,0.0072,0.0165,0,0,0,0
0.1944,0.0032,0.0045,0,0,0,0
0,0,0,0,0,0,0
0.0239,0.0916,0.015,0,0,0,0
0.0271,0.0263,0.0075,0,0,0,0
0,0,0,0,0,0,0
0.0548,0.8686,0.0045,0.212,0,0.4126,0
0.0187,0.0183,0.0195,0,0,0,0
0.0481,0.1975,0.012,0.2242,0.0384,0.6926,0
0.0666,0.6951,0.006,0.2528,0,0.6347,0
0.014,0.004,0.018,0.1449,0,0.7358,0
0.0159,0.0048,0.0225,0,0,0,0
0.0243,0.0072,0.009,0,0,0,0
0,0,0,0,0,0,0
0.0723,0.0056,0.0135,0,0,0,0
0.0267,0.0151,0.018,0,0,0,0
0.0563,0.2723,0.0105,0.2053,0,0.7589,0
0,0,0,0,0,0,0
0,0.004,0.2999,0,0,0,0
0.0706,0.9586,0.009,0,0,0,0
0.0248,0.0072,0.018,0,0,0,0
0.0256,0.0295,0.048,0.1428,0.0276,0.7347,0
0.0375,0.0422,0.0135,0.1792,0.0342,0.72,0
0.2389,0.0056,0.003,0,0,0,0
0.0202,0.0127,0.0165,0,0,0,0
0.0225,0.0486,0.039,0.0609,0,0.7053,0
0.0135,0.0048,0.021,0.0764,0.0451,0.6326,0
0.041,0.1545,0.0225,0,0,0,0
0.0923,0.0032,0.0075,0,0,0,0
0.0093,0.0231,0.3613,0.1745,0,0.5263,0
0.0351,0.3344,0.0135,0.1954,0,0.76,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0331,0.2667,0.0165,0,0,0,0
0.0079,0.0032,0.093,0,0,0,0
0.0283,0.0677,0.0255,0.1482,0,0.7379,0
0.046,0.5478,0.021,0.2029,0,0.5895,0
0.0464,0.164,0.0165,0.212,0.086,0.6474,0
0.0462,0.383,0.0675,0.1918,0,0.6368,0
0,0,0,0,0,0,0
0.0248,0.0541,0.009,0,0,0,0
0.0411,0.215,0.0255,0.1208,0.0253,0.6421,0
0.0128,0.0167,0,0.1689,0,0.5221,0
0.0242,0.0223,0.0105,0.2789,0.0967,0.6,0
0,0,0,0,0,0,0
0.0304,0.0422,0.0285,0,0,0,0
0.0346,0.3081,0.0105,0,0,0,0
0.0187,0.0048,0.009,0,0,0,0
0.0183,0.0048,0.015,0.1704,0.0973,0.5895,0
0,0,0,0,0,0,0
0.0144,0.0135,0.018,0.1537,0.1203,0.5916,0
0,0,0,0,0,0,0
0.0127,0.0287,0.0945,0.2276,0,0.5947,0
0,0,0,0,0,0,0
0.0251,0.0295,0.0135,0.1844,0,0.5579,0
0,0,0,0,0,0,0
0.0172,0.0183,0.012,0.1529,0.1011,0.7221,0
0,0,0,0,0,0,0
0.0424,0.0032,0.0075,0,0,0,0
0.018,0.0048,0,0,0,0,0
0,0,0,0,0,0,0
0.0348,0.164,0.0285,0.1293,0,0.5968,0
0.0387,0.1043,0.0045,0,0,0,0
0.0247,0.0533,0.0675,0.1537,0,0.3242,0
0.0768,0.6346,0.012,0,0,0,0
0.0093,0.0032,0.0435,0.0664,0,0.6263,0
0,0,0,0,0,0,0
0.0371,0.2038,0.012,0.1423,0,0.4368,0
0,0,0,0,0,0,0
0.0228,0.0295,0.0405,0.1484,0.0267,0.6895,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0166,0.039,0.0255,0.1702,0.0531,0.5274,0
0.0217,0.0398,0.0705,0.1323,0,0.7379,0
0.0633,0.9522,0.0225,0.1839,0,0.6,0
0.0371,0.1449,0.0225,0.1193,0.0578,0.7305,0
0.0252,0.0326,0.018,0.1962,0.0391,0.7295,0
0.022,0.0159,0.009,0,0,0,0
0,0,0,0,0,0,0
0.0427,0.1783,0.0075,0,0,0,0
0.0394,0.0629,0.006,0.2097,0,0.8074,0
0.0088,0.0032,0.057,0,0,0,0
0.0179,0.0143,0.0435,0.177,0.0481,0.6158,0
0.0759,0.9435,0.003,0.2399,0,0.4032,0
0,0,0,0,0,0,0
0.0531,0.6433,0.015,0.1342,0,0.6926,0
0.0186,0.0613,0.0465,0.1232,0.0337,0.6737,0
0,0,0,0,0,0,0
0.0447,0.1616,0.0165,0,0,0,0
0,0,0,0,0,0,0
0.0299,0.0096,0.006,0.1724,0,0.8568,0
0.0415,0.1521,0.033,0.1992,0,0.8284,0
0,0,0,0,0,0,0
0.0055,0.0111,0.1244,0.1781,0.0495,0.5653,0
0.0377,0.2229,0.0045,0.1977,0.1255,0.7758,0
0.0689,0.8232,0.003,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0367,0.0947,0.0105,0,0,0,0
0.0153,0.0119,0.1994,0,0,0,0
0.0774,0.7301,0.0075,0,0,0,0
0.0152,0.0127,0.0315,0.1114,0,0.6832,0
0.0291,0.0263,0.021,0,0,0,0
0.0203,0.0143,0.042,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0496,0.289,0.0195,0,0,0,0
0.0476,0.2365,0.027,0.1223,0,0.5621,0
0.0166,0.0143,0.0465,0.1461,0.0408,0.7821,0
0.0448,0.8885,0.027,0.2362,0,0.5179,0
0.0268,0.0279,0.0765,0.2067,0,0.94,0
0.1205,0.004,0.0015,0,0,0,0
0,0,0,0,0,0,0
0.0178,0.0072,0.0075,0.2505,0.1405,0.5242,0
0.054,0.2882,0.021,0.2393,0,0.6989,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0626,0.9976,0.003,0.2082,0,0.4105,0
0.0244,0.0788,0.0915,0,0,0,0
0.03,0.0032,0.0405,0,0,0,0
0.0228,0.0438,0.06,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.025,0.0971,0.0615,0.2291,0,0.7568,0
0.042,0.1003,0.015,0.2185,0,0.6958,0
0.0798,0.8264,0.0075,0.2481,0,0.5642,0
0.0198,0.0239,0.039,0.1208,0.0336,0.8137,0
0.0343,0.1146,0.0105,0.1162,0,0.6158,0
0.0192,0.0207,0.03,0.1532,0,0.5726,0
0.0144,0.0088,0.0315,0.1309,0.0319,0.7716,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0227,0.0374,0.0105,0,0,0,0
0,0,0,0,0,0,0
0.0331,0.0828,0.0255,0.1655,0.0579,0.8021,0
0.0184,0.0096,0.039,0.205,0,0.5716,0
0.0451,0.0589,0.0075,0,0,0,0
0.0236,0.0478,0.03,0.1592,0,0.7789,0
0,0,0,0,0,0,0
0.0289,0.1847,0.0135,0.121,0,0.6684,0
0.0271,0.0183,0.0075,0.1704,0.1866,0.7379,0
0.0376,0.129,0.0075,0.1384,0.079,0.5737,0
0,0,0,0,0,0,0
0.0398,0.0334,0.006,0.1852,0,0.7253,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.034,0.0167,0.027,0.1508,0.0275,0.7316,0
0.0735,0.0032,0.0075,0,0,0,0
0,0,0,0,0,0,0
0.0303,0.2508,0.0075,0,0,0,0
0.0294,0.2078,0.015,0.1252,0,0.7337,0
0,0,0,0,0,0,0
0.0594,0.2811,0.021,0,0,0,0
0.0393,0.2166,0.024,0.1898,0,0.5937,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.041,0.3201,0.0105,0.1795,0.0485,0.64,0
0,0,0,0,0,0,0
0.0722,0.2564,0.015,0.2053,0,0.7189,0
0.0428,0.2269,0.0105,0.1933,0,0.7358,0
0.015,0.0056,0.012,0,0,0,0
0,0,0,0,0,0,0
0.0184,0.0111,0.0285,0.1162,0,0.7126,0
0.0122,0.0111,0.0555,0.0805,0,0.7811,0
0.0186,0.0191,0.0165,0.1591,0.1111,0.7105,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0349,0.0223,0.018,0.2856,0,0.6674,0
0.0401,0.285,0.0135,0,0,0,0
0.0265,0.1035,0.015,0.1456,0.0658,0.6179,0
0,0,0,0,0,0,0
0.0451,0.1457,0.0135,0.2016,0,0.7589,0
0,0,0,0,0,0,0
0.0285,0.0979,0.03,0,0,0,0
0.0216,0.2213,0.0375,0,0,0,0
0.0215,0.0111,0.0585,0,0,0,0
0.0465,0.2118,0.0375,0.166,0,0.7863,0
0.0626,0.6075,0.009,0,0,0,0
0.0189,0.0621,0.1004,0.1151,0.0189,0.7905,0
0.0233,0.0032,0.009,0.1172,0,0.6579,0
0.023,0.0979,0.096,0,0,0,0
0,0,0,0,0,0,0
0.0288,0.0613,0.024,0,0,0,0
0.047,0.6529,0.03,0.1086,0.0366,0.56,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0187,0.0143,0.03,0.1662,0.0379,0.7895,0
0.0699,0.16,0.018,0.2132,0,0.7316,0
0.0297,0.0159,0.015,0.2098,0,0.6042,0
0.0518,0.4228,0.024,0.2162,0.0336,0.6284,0
0,0,0,0,0,0,0
0.0217,0.0995,0.054,0.0693,0,0.6484,0
0,0,0,0,0,0,0
0.0241,0.1075,0.0105,0,0,0,0
0.0134,0.0311,0.0105,0.0853,0.0846,0.6432,0
0,0,0,0,0,0,0
0.0193,0.0088,0.0315,0.1692,0,0.9221,0
0.0575,0.8025,0.0195,0.1675,0.0324,0.5768,0
0.0182,0.0064,0.0075,0.1212,0,0.5705,0
0.073,0.004,0.003,0,0,0,0
0.0298,0.0709,0.0705,0.2621,0,0.6937,0
0.0404,0.1361,0.018,0.1595,0,0.6589,0
0.0322,0.0032,0.009,0.082,0,0.3379,0
0.0346,0.0924,0.006,0.1455,0,0.9874,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.03,0.1067,0.021,0.0924,0,0.7095,0
0,0,0,0,0,0,0
0.0497,0.9244,0.0105,0.2555,0.0569,0.5284,0
0.0383,0.0032,0.021,0,0,0,0
0.0352,0.1019,0.0465,0,0,0,0
0.0484,0.2452,0.021,0.2339,0.0348,0.8232,0
0.0694,0.3169,0.0135,0,0,0,0
0.0156,0.0032,0.0435,0,0,0,0
0,0,0,0,0,0,0
0.0278,0.0852,0.0135,0,0,0,0
0.0436,0.0804,0.0045,0.2228,0,0.6326,0
0,0,0,0,0,0,0
0.0509,0.1377,0.021,0.12,0.0408,0.6768,0
0.0274,0.0096,0.0165,0,0,0,0
0,0,0,0,0,0,0
0.0361,0.0104,0.027,0,0,0,0
0.0348,0.0892,0.0135,0.2218,0,0.7337,0
0.0258,0.0669,0.036,0,0,0,0
0.0275,0.0295,0.0135,0.1026,0.0791,0.7495,0
0.0382,0.0884,0.027,0.211,0.0247,0.7842,0
0.0281,0.0334,0.0225,0.1968,0.034,0.82,0
0.036,0.1943,0.015,0.1831,0.0364,0.8463,0
0.0238,0.0358,0.0105,0,0,0,0
0.0208,0.0056,0.006,0,0,0,0
0.0663,0.5382,0.018,0.2127,0,0.5537,0
0.049,0.3646,0.009,0.1968,0.0647,0.6526,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0309,0.0987,0.018,0,0,0,0
0.0355,0.0892,0.0435,0,0,0,0
0,0,0,0,0,0,0
0.0087,0.0032,0.024,0.0925,0.0731,0.6074,0
0.0286,0.1003,0.018,0.0919,0,0.56,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0178,0.0072,0.051,0.2127,0.033,0.6063,0
0,0,0,0,0,0,0
0.0218,0.0215,0.0135,0.1009,0,0.6032,0
0.0138,0.0247,0.0525,0,0,0,0
0.0495,0.0032,0.0105,0,0,0,0
0.0129,0.0056,0.03,0,0,0,0
0.026,0.0318,0.0135,0.1895,0.0501,0.7411,0
0.0272,0.0955,0.0435,0.1291,0.0383,0.7789,0
0.0117,0.0111,0.075,0.0898,0.0355,0.7179,0
0,0,0,0,0,0,0
0.0232,0.0414,0.0975,0.1347,0,0.7326,0
0.0229,0.0207,0.03,0,0,0,0
0,0,0,0,0,0,0
0.0221,0.0159,0.039,0,0,0,0
0.0648,0.6688,0.045,0,0,0,0
0.0159,0.004,0.027,0,0,0,0
0.1042,0.4562,0.0075,0.2488,0,0.5316,0
0.0245,0.0438,0.054,0,0,0,0
0,0,0,0,0,0,0
0.0742,0.5796,0.003,0.1881,0,0.4821,0
0.042,0.3193,0.0105,0.1783,0,0.6095,0
0.0194,0.0111,0.0675,0.1974,0,0.4716,0
0.0311,0.2954,0.024,0.2504,0,0.4947,0
0,0,0,0,0,0,0
0.0289,0.0438,0.012,0.1676,0.0847,0.8189,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0313,0.0732,0.0375,0.2148,0,0.5042,0
0.0229,0.0096,0.0255,0.1564,0.0415,0.7579,0
0.084,0.0167,0.0105,0,0,0,0
0.0238,0.0486,0.057,0.1279,0,0.7063,0
0.0202,0.0167,0.018,0.1395,0,0.7568,0
0.0216,0.0231,0.036,0.1519,0.0195,0.7432,0
0.0236,0.0406,0.0225,0.1866,0.0475,0.6547,0
0.0559,0.3065,0.024,0.2361,0.0263,0.7,0
0,0,0,0,0,0,0
0.0314,0.0494,0.03,0.1393,0.0301,0.7063,0
0,0,0,0,0,0,0
0.0424,0.1369,0.0225,0.1658,0.0251,0.5947,0
0.0185,0.0056,0.015,0.1841,0,0.7021,0
0.0267,0.0056,0.0135,0,0,0,0
0.0184,0.0215,0.0465,0.1672,0.0388,0.7516,0
0.0264,0.0318,0.0375,0.1373,0.03,0.7916,0
0.0211,0.0271,0.009,0.1875,0,0.4726,0
0.0384,0.8686,0.0675,0.0885,0.0278,0.2579,0
0,0,0,0,0,0,0
0.0505,0.992,0.0075,0.1591,0.1111,0.5421,0
0,0,0,0,0,0,0
0.043,0.1115,0.0195,0.1408,0.0511,0.7021,0
0,0,0,0,0,0,0
0.0475,0.1855,0.0165,0.259,0.0319,0.68,0
0,0,0,0,0,0,0
0.013,0.004,0.0165,0.1414,0.1022,0.7432,0
0,0,0,0,0,0,0
0.0367,0.207,0.015,0.1109,0,0.6895,0
0,0,0,0,0,0,0
0.046,0.004,0.0195,0,0,0,0
0,0,0,0,0,0,0
0.0148,0.0207,0.0645,0,0,0,0
0.0265,0.0908,0.1094,0.0885,0,0.6853,0
0.0236,0.0342,0.06,0.1674,0,0.6411,0
0.0198,0.0064,0.0195,0.1531,0,0.8758,0
0.0174,0.0064,0.0165,0.147,0,0.8589,0
0.0249,0.0478,0.012,0.1458,0.0899,0.7116,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0343,0.0518,0.0225,0.1981,0.0685,0.8168,0
0.0545,0.4029,0.0105,0,0,0,0
0.0122,0.0088,0.018,0.1704,0.1777,0.5,0
0.0453,0.1154,0.0075,0,0,0,0
0.0268,0.0494,0.036,0.1604,0.0382,0.7726,0
0.0321,0.051,0.021,0.1891,0.0303,0.8579,0
