Dim_1,Dim_2,Dim_3,outlier
0,0.00634,0.006075,0
0.003289,0.005599,0.006019,0
0,0.003138,0.006019,0
0.015351,0.003409,0.006038,0
0.014254,0.006376,0.006019,0
0.006579,0.008218,0.006075,0
0.008772,0.005969,0.006001,0
0.008772,0.005463,0.006038,0
0.004386,0.003078,0.006811,0
0.002193,0.004498,0.006019,0
0.012061,0.007102,0.006719,0
0.007675,0.005806,0.006075,0
0.003289,0.002775,0.006148,0
0,0.005826,0.006038,0
0.001096,0.008661,0.006001,0
0,0.003804,0.006719,0
0.006579,0.003146,0.006148,0
0,0.003868,0.006075,0
0,0.008167,0.006038,0
0.012061,0.00638,0.006093,0
0.002193,0.004949,0.006038,0
0.012061,0.002205,0.006038,0
0.006579,0.006153,0.005983,0
0.003289,0.004953,0.006148,0
0.003289,0.003202,0.006075,0
0.003289,0.003892,0.006019,0
0.003289,0.005495,0.0081,0
0.003289,0.004027,0.006056,0
0.042763,0.004123,0.006019,0
0.069079,0.049099,0.025919,0
0.017544,0.005698,0.006701,0
0.010965,0.003764,0.006701,0
0.003289,0.00394,0.006038,0
0.003289,0.003948,0.006038,0
0.001096,0.004055,0.006001,0
0.005482,0.004227,0.006737,0
0.004386,0.004737,0.006075,0
0.008772,0.01032,0.006737,0
0.012061,0.004183,0.006056,0
0.004386,0.024875,0.006038,0
0.016447,0.0051,0.006001,0
0.013158,0.006863,0.007474,0
0.005482,0.004681,0.006093,0
0,0.00268,0.006019,0
0.005482,0.005902,0.006056,0
0.012061,0.005156,0.006167,0
0.003289,0.003992,0.00613,0
0.007675,0.003437,0.006111,0
0.010965,0.004231,0.006774,0
0.017544,0.006675,0.006001,0
0.017544,0.005527,0.006075,0
0.016447,0.046707,0.006019,0
0.002193,0.003549,0.006148,0
0.004386,0.005236,0.007418,0
0.007675,0.009913,0.006075,0
0.008772,0.006783,0.006848,0
0.004386,0.005981,0.006056,0
0.005482,0.003433,0.006756,0
0,0.004187,0.006075,0
0.014254,0.004366,0.006719,0
0.015351,0.003234,0.006075,0
0.015351,0.003852,0.006019,0
0.002193,0.045415,0.025955,0
0.008772,0.007301,0.006038,0
0.009868,0.005634,0.006001,0
0,0.004857,0.006038,0
0.006579,0.016712,0.006111,0
0.006579,0.00386,0.006111,0
0.009868,0.004853,0.006038,0
0.009868,0.004087,0.006019,0
0.006579,0.007891,0.006701,0
0.007675,0.005212,0.006056,0
0.009868,0.006695,0.006019,0
0.005482,0.00465,0.006056,0
0,0.005706,0.006774,0
0.001096,0.003039,0.006019,0
0.013158,0.004426,0.006038,0
0.003289,0.002185,0.006056,0
0.001096,0.023942,0.006185,0
0.028509,0.014028,0.006056,0
0.006579,0.006887,0.007474,0
0.009868,0.004518,0.006038,0
0.002193,0.003796,0.006737,0
0.009868,0.008127,0.006627,0
0,0.018008,0.006075,0
0.003289,0.005746,0.006148,0
0.004386,0.008565,0.006001,0
0.003289,0.009706,0.006093,0
0.004386,0.004135,0.006075,0
0.005482,0.00642,0.006848,0
0.014254,0.003952,0.006075,0
0.001096,0.004175,0.005964,0
0,0.005762,0.006093,0
0.025219,0.005136,0.006019,0
0,0.00894,0.006075,0
0.005482,0.003011,0.006019,0
0.004386,0.004933,0.00613,0
0.005482,0.004147,0.006111,0
0.010965,0.002827,0.005964,0
0.008772,0.007162,0.006038,0
0.008772,0.006707,0.006019,0
0.008772,0.00384,0.006111,0
0.007675,0.006911,0.006019,0
0.001096,0.002739,0.006185,0
0.004386,0.00701,0.006056,0
0,0.003166,0.006056,0
0.008772,0.003362,0.006111,0
0.001096,0.006149,0.00613,0
0.001096,0.005611,0.006038,0
0.001096,0.006827,0.006038,0
0.001096,0.007365,0.006111,0
0.001096,0.006552,0.006075,0
0.002193,0.003051,0.006185,0
0.001096,0.004031,0.005946,0
0.002193,0.004247,0.006019,0
0.001096,0.006165,0.006038,0
0.002193,0.005367,0.007547,0
0,0.005981,0.005964,0
0.001096,0.006416,0.006038,0
0.003289,0.013945,0.006038,0
0,0.006241,0.00613,0
0.001096,0.007289,0.007455,0
0.001096,0.002644,0.006185,0
0.001096,0.00323,0.006075,0
0.001096,0.004071,0.005983,0
0.002193,0.007553,0.006111,0
0.002193,0.002648,0.006001,0
0.001096,0.004482,0.006737,0
0.003289,0.004853,0.007345,0
0,0.004486,0.006056,0
0,0.007321,0.006019,0
0,0.009638,0.005983,0
0,0.002492,0.006056,0
0,0.009219,0.006019,0
0,0.002604,0.006185,0
0,0.00841,0.00624,0
0.001096,0.00524,0.00624,0
0,0.003537,0.006332,0
0.001096,0.002859,0.006204,0
0.001096,0.014371,0.006222,0
0.003289,0.048992,0.026452,0
0.001096,0.011022,0.006204,0
0.002193,0.00333,0.006259,0
0.002193,0.003693,0.006167,0
0.003289,0.004223,0.006259,0
0.006579,0.004949,0.006222,0
0.002193,0.005559,0.006222,0
0,0.004813,0.00624,0
0,0.00565,0.006167,0
0,0.005072,0.006185,0
0.001096,0.002588,0.00624,0
0.002193,0.003437,0.00624,0
0.002193,0.005383,0.006848,0
0.006579,0.008593,0.006222,0
0.005482,0.003465,0.006921,0
0.005482,0.00325,0.006185,0
0.001096,0.006225,0.006204,0
0,0.00508,0.006204,0
0.004386,0.006847,0.006222,0
0.007675,0.005192,0.006204,0
0.002193,0.003174,0.00694,0
0.003289,0.002943,0.00624,0
0.007675,0.005,0.006204,0
0.003289,0.002923,0.006204,0
0.001096,0.003788,0.006167,0
0,0.002249,0.006222,0
0.002193,0.002432,0.006204,0
0.003289,0.003469,0.006204,0
0.006579,0.007062,0.006222,0
0.003289,0.006687,0.006222,0
0,0.008717,0.006222,0
0,0.006998,0.006148,0
0,0.007329,0.006314,0
0.002193,0.005742,0.006204,0
0.004386,0.004283,0.006204,0
0.004386,0.005575,0.006332,0
0.002193,0.003561,0.00624,0
0,0.00258,0.006185,0
0.002193,0.004733,0.006277,0
0.004386,0.003007,0.006222,0
0.003289,0.003429,0.006167,0
0,0.002983,0.00624,0
0.001096,0.00337,0.00694,0
0,0.011596,0.006204,0
0.001096,0.00262,0.006204,0
0.001096,0.009965,0.006222,0
0.003289,0.003461,0.006148,0
0.001096,0.047345,0.006866,0
0.009868,0.006875,0.006314,0
0,0.004518,0.006222,0
0.001096,0.005758,0.006885,0
0.003289,0.005511,0.00624,0
0.026316,0.003573,0.006921,0
0.024123,0.006384,0.006204,0
0.009868,0.004215,0.006204,0
0,0.005351,0.006332,0
0.002193,0.005718,0.00613,0
0.009868,0.005631,0.00694,0
0.003289,0.005579,0.006111,0
0.003289,0.006962,0.00624,0
0.008772,0.065847,0.006277,0
0.002193,0.003764,0.006148,0
0.010965,0.005806,0.006222,0
0.003289,0.010356,0.006167,0
0,0.004311,0.00694,0
0.004386,0.008071,0.006958,0
0.002193,0.006105,0.006222,0
0.009868,0.005008,0.006222,0
0.007675,0.004458,0.006204,0
0.001096,0.00323,0.006866,0
0,0.003621,0.006185,0
0.010965,0.004973,0.006222,0
0.003289,0.004945,0.006259,0
0.004386,0.005814,0.006259,0
0.004386,0.004566,0.006167,0
0.004386,0.003996,0.006185,0
0.003289,0.003896,0.006185,0
0.004386,0.004877,0.006204,0
0.001096,0.005503,0.008284,0
0,0.003417,0.00624,0
0.012061,0.049175,0.026416,0
0.004386,0.004534,0.006167,0
0.048246,0.005232,0.006296,0
0.026316,0.004386,0.00624,0
0.032895,0.005559,0.006222,0
0.038377,0.002851,0.006185,0
0.019737,0.004131,0.006204,0
0.020833,0.00378,0.006921,0
0.003289,0.00394,0.006185,0
0.004386,0.004075,0.006204,0
0,0.002935,0.006167,0
0.008772,0.004741,0.00624,0
0.002193,0.003082,0.00624,0
0.005482,0.004179,0.006185,0
0.014254,0.003629,0.006148,0
0.012061,0.004689,0.006277,0
0.004386,0.003441,0.006277,0
0.003289,0.003226,0.006167,0
0.003289,0.008685,0.006185,0
0.012061,0.004239,0.006958,0
0.017544,0.005527,0.006222,0
0.003289,0.005507,0.006259,0
0.002193,0.009913,0.006222,0
0,0.002341,0.006167,0
0.001096,0.002851,0.006204,0
0.004386,0.006596,0.007603,0
0.004386,0.045491,0.026452,0
0.001096,0.003944,0.006185,0
0.010965,0.00378,0.006185,0
0.003289,0.010798,0.006277,0
0.003289,0.010822,0.006204,0
0.003289,0.002755,0.00624,0
0.009868,0.004219,0.006204,0
0.010965,0.007465,0.006921,0
0.005482,0.008003,0.006314,0
0.003289,0.005391,0.007621,0
0.003289,0.016704,0.006222,0
0.004386,0.003868,0.006296,0
0.012061,0.004849,0.006167,0
0.008772,0.004091,0.006185,0
0.007675,0.002859,0.00624,0
0.004386,0.006404,0.006259,0
0.007675,0.00701,0.007584,0
0.004386,0.002823,0.006204,0
0.001096,0.004969,0.00624,0
0.004386,0.010731,0.006277,0
0.001096,0.023942,0.006332,0
0.008772,0.007046,0.008339,0
0.005482,0.011377,0.006204,0
0,0.003425,0.006885,0
0.009868,0.007987,0.006148,0
0.001096,0.004171,0.006332,0
0.006579,0.003952,0.006222,0
0.025219,0.013043,0.006204,0
0.030702,0.003453,0.006204,0
0.015351,0.004147,0.006204,0
0.014254,0.003477,0.006185,0
0,0.004929,0.006259,0
0.004386,0.004155,0.006296,0
0.004386,0.00851,0.006351,0
0.005482,0.005443,0.006148,0
0,0.005168,0.006167,0
0.001096,0.002735,0.006314,0
0.008772,0.011492,0.00624,0
0.001096,0.003533,0.006204,0
0.001096,0.00571,0.007013,0
0.003289,0.006607,0.006296,0
0,0.003126,0.006204,0
0,0.002432,0.006185,0
0.001096,0.006548,0.006204,0
0.001096,0.007525,0.006977,0
0,0.003055,0.006351,0
0.001096,0.004039,0.00613,0
0.001096,0.006328,0.006921,0
0.002193,0.005527,0.008412,0
0,0.00906,0.006167,0
0.001096,0.007449,0.00832,0
0,0.002644,0.006332,0
0.002193,0.007245,0.006185,0
0.002193,0.005252,0.006185,0
0,0.004873,0.006204,0
0,0.007557,0.006277,0
0,0.002652,0.006167,0
0.001096,0.005008,0.006075,0
0.001096,0.004211,0.006185,0
0.001096,0.006005,0.006204,0
0.001096,0.002923,0.006774,0
0.001096,0.014355,0.006038,0
0.007675,0.002823,0.006167,0
0.002193,0.002624,0.006019,0
0.003289,0.002955,0.006829,0
0.003289,0.006085,0.00613,0
0,0.003493,0.006038,0
0,0.004223,0.006148,0
0.002193,0.005858,0.007455,0
0.007675,0.002971,0.006075,0
0.001096,0.00504,0.006111,0
0,0.002592,0.006148,0
0,0.006233,0.00613,0
0,0.006113,0.006093,0
0.004386,0.003286,0.006001,0
0.010965,0.003234,0.006001,0
0.001096,0.006221,0.006075,0
0.004386,0.004992,0.006093,0
0.003289,0.003019,0.00613,0
0.002193,0.002931,0.006075,0
0.002193,0.005004,0.006111,0
0,0.005475,0.006075,0
0,0.005096,0.005983,0
0.002193,0.00242,0.006038,0
0,0.003421,0.006093,0
0.002193,0.003469,0.006093,0
0.004386,0.007361,0.007455,0
0.006579,0.006456,0.006075,0
0.006579,0.003517,0.006093,0
0,0.002791,0.006111,0
0,0.004665,0.006038,0
0.005482,0.004941,0.006111,0
0.002193,0.00573,0.006038,0
0,0.006352,0.006756,0
0.002193,0.0025,0.005964,0
0.003289,0.003294,0.006167,0
0,0.008609,0.006093,0
0,0.005894,0.006038,0
0.003289,0.006033,0.00613,0
0.001096,0.00565,0.006185,0
0,0.047185,0.006038,0
0.003289,0.006388,0.006056,0
0.001096,0.018925,0.006038,0
0.001096,0.005603,0.006075,0
0,0.008362,0.006111,0
0.013158,0.003409,0.006075,0
0.002193,0.003832,0.006038,0
0.003289,0.00335,0.006829,0
0,0.005718,0.006019,0
0.008772,0.003828,0.006075,0
0.007675,0.006639,0.006737,0
0.001096,0.005056,0.006111,0
0.001096,0.002783,0.00613,0
0.016447,0.005802,0.006093,0
0,0.004063,0.006075,0
0.004386,0.005878,0.006075,0
0.006579,0.006484,0.0074,0
0,0.004781,0.006075,0
0.002193,0.003944,0.006093,0
0,0.002947,0.006111,0
0,0.004909,0.006038,0
0.002193,0.004693,0.006075,0
0.007675,0.008234,0.007382,0
0,0.003896,0.006093,0
0.012061,0.003158,0.006056,0
0,0.00307,0.006111,0
0.010965,0.004973,0.006111,0
0.016447,0.006153,0.006019,0
0,0.002305,0.006204,0
0.001096,0.005032,0.006056,0
0,0.006528,0.006019,0
0.002193,0.010751,0.006056,0
0.017544,0.003186,0.006204,0
0.013158,0.003796,0.006075,0
0.009868,0.005228,0.006167,0
0.025219,0.049179,0.026305,0
0.002193,0.005144,0.006056,0
0.077851,0.00463,0.006056,0
0.026316,0.003613,0.006056,0
0.006579,0.003936,0.006056,0
0.004386,0.002568,0.006075,0
0,0.010133,0.006075,0
0.007675,0.005112,0.006093,0
0.013158,0.004961,0.006737,0
0,0.00331,0.006111,0
0.007675,0.006484,0.008707,0
0.002193,0.003182,0.006093,0
0.012061,0.005523,0.006093,0
0.014254,0.046711,0.006075,0
0,0.003047,0.006185,0
0.006579,0.005228,0.007418,0
0.005482,0.010204,0.007418,0
0.006579,0.006926,0.007529,0
0.010965,0.006436,0.006774,0
0,0.002987,0.006056,0
0.001096,0.022123,0.006093,0
0,0.003246,0.006056,0
0.005482,0.045339,0.025642,0
0.003289,0.002743,0.006075,0
0.015351,0.00323,0.006093,0
0.013158,0.004673,0.006056,0
0.009868,0.009207,0.006056,0
0.01864,0.007293,0.006038,0
0.01864,0.005922,0.007326,0
0.003289,0.005658,0.008707,0
0.003289,0.008147,0.006848,0
0,0.005427,0.006093,0
0.001096,0.007329,0.006111,0
0,0.002891,0.006038,0
0.005482,0.002995,0.006056,0
0.003289,0.002269,0.006093,0
0.004386,0.027387,0.006019,0
0.003289,0.004418,0.006038,0
0.005482,0.004502,0.005964,0
0.012061,0.004478,0.007455,0
0.009868,0.014316,0.007382,0
0.009868,0.006576,0.006111,0
0.010965,0.00451,0.006038,0
0,0.003641,0.006075,0
0,0.008661,0.006093,0
0.005482,0.008737,0.006056,0
0.017544,0.006241,0.006038,0
0.004386,0.005742,0.006167,0
0,0.002839,0.006038,0
0.006579,0.005467,0.007437,0
0.007675,0.006564,0.007529,0
0.005482,0.003948,0.006093,0
0.005482,0.003453,0.006093,0
0.016447,0.004147,0.006093,0
0.017544,0.006336,0.006111,0
0.010965,0.003497,0.006093,0
0.003289,0.006667,0.006774,0
0,0.003625,0.006001,0
0,0.00449,0.006038,0
0,0.008502,0.006204,0
0.005482,0.003078,0.006075,0
0.007675,0.004514,0.006111,0
0,0.002863,0.006756,0
0,0.003374,0.006111,0
0.004386,0.006125,0.006019,0
0.001096,0.005846,0.00751,0
0,0.006145,0.006148,0
0.001096,0.004709,0.006222,0
0,0.004518,0.006111,0
0,0.002991,0.006093,0
0.001096,0.007365,0.006148,0
0.001096,0.003908,0.006075,0
0.002193,0.006157,0.006038,0
0,0.002273,0.006038,0
0.001096,0.005056,0.006185,0
0.001096,0.006978,0.006093,0
0.001096,0.002907,0.006038,0
0,0.004733,0.006075,0
0,0.00319,0.006056,0
0,0.004905,0.00613,0
0.002193,0.004626,0.007418,0
0,0.003896,0.006093,0
0,0.002983,0.00613,0
0,0.002863,0.007106,0
0,0.004925,0.007142,0
0,0.002684,0.007161,0
0,0.002767,0.007124,0
0,0.047947,0.028588,0
0,0.014355,0.007142,0
0,0.010938,0.007161,0
0,0.003617,0.007161,0
0,0.007226,0.007087,0
0,0.005116,0.007106,0
0,0.004311,0.007216,0
0,0.005443,0.008928,0
0,0.007373,0.014579,0
0,0.004027,0.007142,0
0,0.005112,0.007179,0
0,0.003708,0.007142,0
0,0.007277,0.009002,0
0,0.003625,0.008081,0
0,0.011568,0.007161,0
0,0.004111,0.007124,0
0,0.005942,0.007124,0
0,0.007194,0.007124,0
0,0.004638,0.007142,0
0,0.006755,0.014579,0
0,0.005638,0.007106,0
0,0.002739,0.007142,0
0,0.004582,0.008081,0
0,0.003868,0.007161,0
0,0.010268,0.007087,0
0,0.007848,0.007069,0
0,0.00321,0.007179,0
0,0.00504,0.0081,0
0,0.00449,0.007161,0
0,0.00331,0.007124,0
0.001096,0.04813,0.028551,0
0,0.004199,0.008081,0
0,0.004099,0.007124,0
0,0.005507,0.007142,0
0,0.010049,0.007124,0
0,0.005036,0.007106,0
0,0.004151,0.007142,0
0,0.007872,0.007179,0
0,0.003864,0.007142,0
0,0.003162,0.007087,0
0,0.046627,0.007142,0
0,0.004606,0.007087,0
0,0.004841,0.007087,0
0,0.010133,0.009002,0
0,0.006528,0.007161,0
0,0.004933,0.007142,0
0,0.002895,0.007106,0
0,0.044446,0.028551,0
0,0.006109,0.007124,0
0.001096,0.004881,0.007198,0
0,0.003852,0.007198,0
0,0.010739,0.007161,0
0,0.022032,0.007106,0
0,0.003138,0.007087,0
0,0.005694,0.007989,0
0,0.004331,0.007087,0
0,0.004247,0.0081,0
0.001096,0.005607,0.007124,0
0,0.014084,0.008026,0
0.004386,0.006057,0.007142,0
0,0.011293,0.007161,0
0,0.003593,0.00705,0
0,0.003469,0.007142,0
0,0.006165,0.007161,0
0,0.003521,0.008081,0
0,0.004215,0.008081,0
0,0.003405,0.007106,0
0,0.004841,0.007179,0
0,0.010651,0.007106,0
0,0.016628,0.007216,0
0,0.006863,0.007142,0
0,0.00695,0.006903,0
0,0.015037,0.007161,0
0,0.004618,0.007087,0
0,0.002823,0.007106,0
0,0.004239,0.007124,0
0,0.003621,0.007087,0
0.001096,0.00392,0.006148,0
0,0.005256,0.006111,0
0,0.00256,0.006056,0
0,0.003497,0.00694,0
0,0.004211,0.006185,0
0.002193,0.004,0.006903,0
0.004386,0.006177,0.006977,0
0.002193,0.002871,0.006148,0
0.001096,0.014371,0.006111,0
0.005482,0.049107,0.026876,0
0,0.003405,0.006259,0
0,0.018231,0.00613,0
0,0.005355,0.006222,0
0,0.004339,0.006148,0
0,0.008645,0.00613,0
0,0.003262,0.006167,0
0.002193,0.004949,0.006111,0
0.013158,0.004063,0.006259,0
0.001096,0.005212,0.006885,0
0.001096,0.007285,0.006148,0
0,0.003812,0.006111,0
0,0.003617,0.006111,0
0,0.003174,0.006167,0
0.004386,0.005024,0.006148,0
0,0.002285,0.006204,0
0.002193,0.005236,0.006075,0
0,0.004179,0.00624,0
0,0.01739,0.006111,0
0.001096,0.006707,0.008265,0
0,0.006001,0.006093,0
0,0.002947,0.006148,0
0.005482,0.002963,0.006093,0
0,0.025584,0.006111,0
0.002193,0.003872,0.006111,0
0.014254,0.003521,0.006111,0
0,0.003242,0.006111,0
0.002193,0.012238,0.006774,0
0,0.004737,0.006185,0
0.006579,0.007146,0.006148,0
0.005482,0.00762,0.006848,0
0,0.00244,0.006111,0
0.005482,0.002759,0.006111,0
0.001096,0.002632,0.006148,0
0.002193,0.004414,0.006793,0
0,0.003437,0.006093,0
0,0.007245,0.006093,0
0,0.002991,0.006093,0
0.001096,0.005822,0.006958,0
0,0.011373,0.006111,0
0.004386,0.003011,0.006056,0
0.001096,0.006145,0.006056,0
0,0.006484,0.006167,0
0,0.009171,0.006093,0
0.001096,0.006089,0.008265,0
0,0.005511,0.00613,0
0,0.003381,0.006148,0
0.003289,0.004514,0.006093,0
0.001096,0.004075,0.00624,0
0.008772,0.006703,0.007529,0
0.012061,0.003461,0.006148,0
0.002193,0.003214,0.006222,0
0.006579,0.002999,0.006111,0
0.007675,0.002927,0.006167,0
0.006579,0.065999,0.006848,0
0.001096,0.003932,0.006793,0
0.004386,0.005965,0.006829,0
0.002193,0.005882,0.00613,0
0.004386,0.00634,0.006756,0
0,0.005475,0.00613,0
0.002193,0.00333,0.006185,0
0.002193,0.007911,0.00613,0
0,0.005742,0.006167,0
0.005482,0.006209,0.00624,0
0.003289,0.007951,0.006111,0
0,0.004733,0.006185,0
0,0.00392,0.006093,0
0,0.008705,0.006111,0
0.010965,0.004418,0.006056,0
0.005482,0.005379,0.006148,0
0.006579,0.004857,0.006075,0
0.007675,0.004466,0.00613,0
0,0.002799,0.006056,0
0,0.003078,0.006075,0
0.001096,0.242997,0.006848,0
0.004386,0.004977,0.00613,0
0.004386,0.00321,0.006148,0
0.007675,0.002413,0.006148,0
0.001096,0.00435,0.006222,0
0,0.008322,0.006093,0
0.001096,0.005315,0.006829,0
0.015351,0.049291,0.026839,0
0.001096,0.004211,0.006737,0
0.04057,0.004135,0.006111,0
0.028509,0.003772,0.006774,0
0.074561,0.008569,0.006111,0
0.001096,0.006875,0.006111,0
0.006579,0.004099,0.006793,0
0.004386,0.005116,0.006111,0
0.003289,0.006715,0.006848,0
0.015351,0.004817,0.006093,0
0.014254,0.005008,0.007603,0
0.001096,0.005136,0.006111,0
0,0.004239,0.006111,0
0.004386,0.006061,0.006811,0
0.003289,0.004175,0.006995,0
0.004386,0.009199,0.006111,0
0.013158,0.005686,0.006829,0
0.005482,0.004945,0.006148,0
0.001096,0.012637,0.006848,0
0.007675,0.009925,0.006167,0
0,0.003836,0.006111,0
0.010965,0.005395,0.00613,0
0.006579,0.006643,0.006259,0
0.003289,0.004554,0.006111,0
0,0.002855,0.006111,0
0.001096,0.003003,0.006167,0
0,0.005993,0.006148,0
0.009868,0.03527,0.006111,0
0.013158,0.003625,0.006148,0
0.005482,0.045606,0.026876,0
0.005482,0.004115,0.006093,0
0.004386,0.004538,0.007529,0
0.006579,0.004207,0.00613,0
0.019737,0.005961,0.00751,0
0.016447,0.005427,0.00613,0
0,0.0167,0.006793,0
0.001096,0.005236,0.006811,0
0.003289,0.008011,0.00624,0
0,0.020748,0.006185,0
0.001096,0.005774,0.006111,0
0,0.016716,0.006167,0
0.008772,0.00774,0.006056,0
0.001096,0.010049,0.00624,0
0,0.01536,0.006866,0
0.009868,0.005212,0.006093,0
0.002193,0.003003,0.006093,0
0.004386,0.003768,0.006111,0
0,0.027407,0.006111,0
0.005482,0.004434,0.006111,0
0,0.002823,0.006093,0
0,0.023946,0.00624,0
0.007675,0.014355,0.007566,0
0,0.003724,0.006075,0
0.007675,0.038504,0.006167,0
0.001096,0.008753,0.00613,0
0.002193,0.011385,0.00613,0
0.002193,0.005742,0.006167,0
0.012061,0.143969,0.006848,0
0.005482,0.005323,0.006793,0
0.009868,0.00628,0.006259,0
0.002193,0.004111,0.006829,0
0.002193,0.003457,0.006111,0
0.029605,0.004151,0.006111,0
0.023026,0.006516,0.006093,0
0,0.003015,0.006075,0
0,0.004669,0.006185,0
0,0.003936,0.006148,0
0,0.004163,0.006222,0
0,0.003082,0.006093,0
0,0.004171,0.006222,0
0.008772,0.00258,0.006148,0
0.010965,0.003844,0.006167,0
0.014254,0.00451,0.006093,0
0,0.002791,0.006185,0
0,0.005491,0.006793,0
0,0.007018,0.00613,0
0,0.00585,0.006148,0
0,0.004478,0.006093,0
0.001096,0.002393,0.00613,0
0.001096,0.004721,0.006222,0
0,0.004378,0.006075,0
0,0.003011,0.006093,0
0,0.015703,0.006111,0
0.001096,0.006823,0.006056,0
0.001096,0.007529,0.006885,0
0,0.00656,0.006148,0
0,0.01146,0.006038,0
0.001096,0.008717,0.006075,0
0,0.004047,0.006056,0
0.003289,0.006169,0.006093,0
0,0.004016,0.006148,0
0.002193,0.004343,0.006148,0
0.001096,0.008837,0.006756,0
0.001096,0.004705,0.006719,0
0.002193,0.00246,0.006204,0
0.003289,0.00382,0.006185,0
0.002193,0.006145,0.006921,0
0.002193,0.002775,0.006204,0
0,0.003465,0.006296,0
0,0.007074,0.006848,0
0.004386,0.006316,0.006222,0
0.001096,0.014363,0.006167,0
0.016447,0.048844,0.025771,0
0,0.002879,0.006148,0
0.003289,0.198603,0.006811,0
0.002193,0.003916,0.00613,0
0,0.003697,0.006185,0
0.009868,0.002724,0.006148,0
0.003289,0.00587,0.007603,0
0.002193,0.013299,0.006167,0
0.001096,0.00518,0.006829,0
0.001096,0.002827,0.006167,0
0,0.002995,0.006866,0
0.002193,0.003166,0.006222,0
0.002193,0.003589,0.006903,0
0.005482,0.00323,0.006075,0
0,0.008159,0.006167,0
0.002193,0.003378,0.006148,0
0,0.00378,0.006111,0
0.002193,0.003453,0.006111,0
0.005482,0.007373,0.007603,0
0.006579,0.006448,0.00613,0
0.013158,0.005188,0.00694,0
0,0.00772,0.006204,0
0.005482,0.002516,0.00613,0
0.002193,0.003561,0.006222,0
0.003289,0.004729,0.00624,0
0.003289,0.008613,0.006204,0
0,0.005423,0.006167,0
0.003289,0.004398,0.006811,0
0.001096,0.003198,0.006148,0
0,0.003362,0.006866,0
0,0.006041,0.006148,0
0.001096,0.00579,0.006903,0
0,0.010264,0.007547,0
0,0.007935,0.006111,0
