'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10',outlier
0.01120797,0.045289855,0.001757115,0.004828741,0.318565401,0.753731343,2.20E-04,0.002574977,0.004184191,0.013391467,0
0.0124533,0.471014493,0.019890823,0.044171898,0.209915612,0.638592751,2.02E-04,0.021660103,0.040996401,0.112114606,0
0.0124533,0.315217391,0.01332074,0.029613049,0.166666667,0.433901919,1.98E-04,0.012056952,0.019403373,0.06353161,0
0.00871731,0.070652174,0.002173822,0.009298073,0.328059072,0.793176972,1.37E-04,0.00330203,0.005441616,0.021177203,0
0.00871731,0.125,0.003840651,0.016281404,0.239451477,0.708955224,1.37E-04,0.004513784,0.008671899,0.02865151,0
0.01120797,0.472826087,0.018147598,0.048777172,0.241561181,0.670575693,1.80E-04,0.022084217,0.039110263,0.12114606,0
0.00871731,0.039855072,0.001229286,0.005340852,0.3407173,0.87206823,2.20E-04,0.001878219,0.003360361,0.009965743,0
0.00871731,0.06884058,0.002118261,0.009065295,0.334388186,0.989339019,2.12E-04,0.003271736,0.006547284,0.01712862,0
0.00871731,0.014492754,4.51E-04,0.002081964,0.39978903,1,2.79E-04,7.27E-04,0.001409184,0.003737154,0
0.00871731,0.016304348,5.07E-04,0.002314742,0.328059072,0.907249467,4.48E-04,6.66E-04,0.001430863,0.002491436,0
0.01120797,0.070652174,0.002729432,0.007435851,0.256329114,0.658848614,1.82E-04,0.003362617,0.005745133,0.018997197,0
0.00747198,0.023550725,6.32E-04,0.003711408,0.47257384,1,3.47E-04,0.001272342,0.001972857,0.005294301,0
0.00996264,0.052536232,0.001826566,0.006193749,0.265822785,0.691897655,1.74E-04,0.002272039,0.004010753,0.013391467,0
0.00747198,0.043478261,0.00116678,0.006636958,0.402953586,1,1.64E-04,0.002090276,0.003642197,0.012768608,0
0.00498132,0.045289855,8.54E-04,0.009670517,0.496835443,0.984008529,1.80E-04,0.001847925,0.002623249,0.010900031,0
0.00871731,0.019927536,6.18E-04,0.002780297,0.39556962,0.89978678,2.34E-04,0.001029991,0.00173438,0.00560573,0
0.01120797,0.094202899,0.003632298,0.009856739,0.255274262,0.901918977,1.51E-04,0.004513784,0.0102762,0.027405793,0
0.01120797,0.177536232,0.006827053,0.018422959,0.223628692,0.759061834,1.86E-04,0.007694638,0.016454928,0.042042977,0
0.01120797,0.054347826,0.002104371,0.005759852,0.302742616,0.694029851,2.30E-04,0.002968797,0.004639466,0.014948614,0
0.01120797,0.014492754,5.76E-04,0.001662964,0.261603376,0.763326226,2.52E-04,6.06E-04,0.001365824,0.003425724,0
0.01120797,0.096014493,0.003701749,0.010042961,0.267932489,0.668443497,1.90E-04,0.004786428,0.007913108,0.026160075,0
0.00871731,0.088768116,0.002729432,0.01162585,0.343881857,0.909381663,1.41E-04,0.004362314,0.007783029,0.027405793,0
0.00871731,0.025362319,7.85E-04,0.00347863,0.385021097,0.920042644,2.36E-04,0.001302636,0.002254694,0.006851448,0
0.00871731,0.061594203,0.001896018,0.008134184,0.359704641,0.912579957,1.94E-04,0.003120267,0.005419937,0.01712862,0
0.01120797,0.059782609,0.002312725,0.006318518,0.239451477,0.786780384,1.74E-04,0.002665859,0.005745133,0.015571473,0
0.00871731,0.027173913,8.40E-04,0.003711408,0.308016878,0.891257996,1.84E-04,0.001120872,0.002341413,0.006851448,0
0.00747198,0.019927536,5.35E-04,0.003178812,0.359704641,0.669509595,2.75E-04,7.88E-04,0.001105667,0.004048583,0
0.00871731,0.041666667,0.001284847,0.005573629,0.407172996,0.828358209,1.92E-04,0.002332626,0.003338681,0.013080037,0
0.00871731,0.028985507,8.96E-04,0.003944185,0.348101266,0.850746269,2.99E-04,0.001363223,0.002384772,0.006228589,0
0.00871731,0.032608696,0.001007042,0.004409741,0.35443038,0.796375267,1.96E-04,0.00157528,0.002514851,0.009031454,0
0.00871731,0.041666667,0.001284847,0.005573629,0.285864979,0.667377399,2.44E-04,0.001666162,0.002709968,0.008408595,0
0.01120797,0.054347826,0.002104371,0.005759852,0.292194093,0.948827292,2.18E-04,0.002877916,0.006243767,0.014948614,0
0.00871731,0.143115942,0.004396261,0.018609181,0.311181435,0.928571429,1.51E-04,0.006513178,0.012791051,0.039240112,0
0.00996264,0.025362319,8.89E-04,0.003091288,0.202531646,0.818763326,1.15E-04,7.88E-04,0.002276373,0.006228589,0
0.0124533,0.132246377,0.005604712,0.01251413,0.205696203,0.674840085,1.96E-04,0.005877007,0.012118978,0.031454376,0
0.01120797,0.06884058,0.002659981,0.007249629,0.270042194,0.702558635,1.39E-04,0.003423205,0.005940251,0.021800062,0
0.01120797,0.130434783,0.005021322,0.013581183,0.233122363,0.776119403,1.70E-04,0.005816419,0.012357456,0.033322952,0
0.00871731,0.057971014,0.001784896,0.007668629,0.320675105,0.685501066,2.02E-04,0.002635565,0.003880675,0.014325755,0
0.00498132,0.012681159,2.29E-04,0.002966519,0.657172996,0.973347548,4.04E-04,6.06E-04,6.94E-04,0.002491436,0
0.00622665,0.005434783,1.18E-04,0.001229066,0.560126582,0.778251599,5.05E-04,2.12E-04,2.60E-04,9.34E-04,0
0.01120797,0.452898551,0.017383635,0.046728728,0.241561181,0.68869936,1.55E-04,0.021145108,0.038351472,0.123637496,0
0.01120797,0.092391304,0.003562846,0.009670517,0.259493671,0.735607676,2.20E-04,0.00448349,0.008325023,0.022734351,0
0.00871731,0.043478261,0.001340408,0.005806407,0.272151899,0.648187633,1.27E-04,0.001666162,0.002753328,0.01152289,0
0.00871731,0.014492754,4.51E-04,0.002081964,0.3407173,0.985074627,2.18E-04,6.06E-04,0.001387504,0.003737154,0
0.00871731,0.061594203,0.001896018,0.008134184,0.362869198,0.985074627,1.78E-04,0.00315056,0.005831852,0.018062909,0
0.00871731,0.028985507,8.96E-04,0.003944185,0.387130802,0.953091684,2.24E-04,0.001514693,0.002666609,0.008097166,0
0.00747198,0.030797101,8.26E-04,0.004774736,0.321729958,0.856076759,2.30E-04,0.001151166,0.002211334,0.006228589,0
0.00747198,0.067028986,0.001798786,0.010096966,0.317510549,0.895522388,2.10E-04,0.002635565,0.005051381,0.014014326,0
0.00622665,0.005434783,1.18E-04,0.001229066,0.516877637,1,1.74E-04,1.82E-04,3.69E-04,0.001868577,0
0.00747198,0.036231884,9.72E-04,0.005573629,0.275316456,0.644989339,2.20E-04,0.00118146,0.001972857,0.006540019,0
0.01120797,0.436594203,0.016758574,0.045052729,0.219409283,0.551172708,2.18E-04,0.018873069,0.030221567,0.094051697,0
0.01120797,0.112318841,0.00432681,0.011718961,0.259493671,0.781449893,1.45E-04,0.005483187,0.010709795,0.033634382,0
0.00996264,0.050724638,0.00176406,0.005987043,0.280590717,0.885927505,1.47E-04,0.002302333,0.004899623,0.014637185,0
0.00871731,0.007246377,2.29E-04,0.001150853,0.393459916,1,1.11E-04,3.03E-04,7.15E-04,0.003114295,0
0.00871731,0.043478261,0.001340408,0.005806407,0.298523207,0.754797441,1.37E-04,0.001817631,0.003186923,0.012145749,0
0.00871731,0.014492754,4.51E-04,0.002081964,0.355485232,0.68869936,2.68E-04,6.36E-04,9.54E-04,0.003425724,0
0.00996264,0.099637681,0.003451724,0.011573708,0.306962025,0.686567164,1.96E-04,0.005028779,0.007566232,0.027094363,0
0.00747198,0.023550725,6.32E-04,0.003711408,0.246835443,1,1.76E-04,6.36E-04,0.001972857,0.004360012,0
0.00622665,0.010869565,2.43E-04,0.002160177,0.447257384,0.974413646,2.46E-04,3.94E-04,7.37E-04,0.002491436,0
0.00622665,0.039855072,9.10E-04,0.00712486,0.342827004,0.852878465,2.75E-04,0.001363223,0.002428132,0.006540019,0
0.01120797,0.471014493,0.018078146,0.04859095,0.228902954,0.694029851,1.64E-04,0.021023932,0.040172571,0.120523201,0
0.0124533,0.472826087,0.019967219,0.04434136,0.200421941,0.592750533,1.84E-04,0.020902757,0.038459871,0.113048894,0
0.0124533,0.471014493,0.019890823,0.044171898,0.20464135,0.614072495,1.88E-04,0.021205695,0.039587218,0.113671753,0
0.00871731,0.010869565,3.40E-04,0.001616408,0.397679325,1,3.37E-04,5.15E-04,0.001062308,0.002491436,0
0.00871731,0.023550725,7.29E-04,0.003245852,0.302742616,0.876332623,1.47E-04,9.39E-04,0.001994537,0.006540019,0
0.01120797,0.092391304,0.003562846,0.009670517,0.255274262,0.653518124,2.28E-04,0.004422902,0.007457833,0.022111492,0
0.00747198,0.030797101,8.26E-04,0.004774736,0.438818565,1,3.65E-04,0.00157528,0.00257989,0.006228589,0
0.00871731,0.028985507,8.96E-04,0.003944185,0.410337553,0.976545842,1.35E-04,0.001605574,0.002731648,0.010900031,0
0.00871731,0.019927536,6.18E-04,0.002780297,0.428270042,0.856076759,2.22E-04,0.001120872,0.001647661,0.006228589,0
0.00871731,0.039855072,0.001229286,0.005340852,0.317510549,0.814498934,1.84E-04,0.001757043,0.003143563,0.010277172,0
0.01120797,0.054347826,0.002104371,0.005759852,0.244725738,0.824093817,1.39E-04,0.002453802,0.005463296,0.015882903,0
0.00871731,0.02173913,6.74E-04,0.003013075,0.421940928,0.969083156,1.94E-04,0.001211754,0.002037896,0.007162878,0
0.00871731,0.005434783,1.74E-04,9.18E-04,0.571729958,1,3.45E-04,3.64E-04,5.42E-04,0.001868577,0
0.00871731,0.02173913,6.74E-04,0.003013075,0.391350211,0.917910448,1.53E-04,0.001120872,0.001929497,0.007474307,0
0.00871731,0.019927536,6.18E-04,0.002780297,0.494725738,0.955223881,3.03E-04,0.001302636,0.001842778,0.00591716,0
0.01120797,0.072463768,0.002798883,0.007622073,0.286919831,0.797441365,1.76E-04,0.003817025,0.007045918,0.021800062,0
0.00996264,0.014492754,5.14E-04,0.001849186,0.257383966,0.89445629,1.21E-04,5.15E-04,0.001430863,0.004360012,0
0.00871731,0.038043478,0.001173725,0.005108074,0.3407173,0.902985075,1.57E-04,0.001787337,0.003317001,0.011211461,0
0.01120797,0.21557971,0.008285528,0.022333624,0.239451477,0.749466951,1.41E-04,0.009936383,0.019750249,0.061040174,0
0.00996264,0.114130435,0.003951773,0.013229223,0.13185654,0.4445629,2.66E-04,0.002877916,0.005831852,0.013391467,0
0.00747198,0.094202899,0.002528024,0.014085845,0.305907173,0.552238806,2.83E-04,0.003635262,0.004509387,0.016194332,0
0.00871731,0.057971014,0.001784896,0.007668629,0.405063291,0.878464819,1.80E-04,0.003271736,0.004921303,0.018685768,0
0.00996264,0.074275362,0.002576639,0.008677953,0.287974684,0.81130064,1.43E-04,0.003514087,0.006590643,0.022111492,0
0.00747198,0.02173913,5.83E-04,0.00344511,0.397679325,0.941364606,2.12E-04,9.69E-04,0.0017127,0.00560573,0
0.00747198,0.030797101,8.26E-04,0.004774736,0.363924051,0.982942431,1.59E-04,0.001302636,0.00253653,0.008408595,0
0.00747198,0.032608696,8.75E-04,0.005041034,0.420886076,0.968017058,3.49E-04,0.001605574,0.002644929,0.006540019,0
0.00747198,0.005434783,1.46E-04,0.001050293,0.510548523,1,8.07E-04,2.42E-04,4.55E-04,6.23E-04,0
0.00747198,0.03442029,9.24E-04,0.005307332,0.374472574,0.924307036,1.96E-04,0.001514693,0.002666609,0.008720025,0
0.00996264,0.050724638,0.00176406,0.005987043,0.268987342,0.624733475,1.92E-04,0.002211451,0.003512119,0.012457178,0
0.00996264,0.081521739,0.002826664,0.009504779,0.278481013,0.847547974,1.45E-04,0.003756437,0.007544552,0.02335721,0
0.00871731,0.02173913,6.74E-04,0.003013075,0.330168776,0.928571429,1.31E-04,9.39E-04,0.001951177,0.006851448,0
0.00871731,0.019927536,6.18E-04,0.002780297,0.351265823,0.67803838,2.97E-04,9.09E-04,0.001300785,0.004360012,0
0.00871731,0.088768116,0.002729432,0.01162585,0.324894515,0.710021322,1.96E-04,0.004150257,0.006157048,0.022422921,0
0.00747198,0.014492754,3.89E-04,0.002381782,0.330168776,0.67803838,1.29E-04,4.85E-04,8.02E-04,0.004048583,0
0.01120797,0.047101449,0.001826566,0.005014963,0.261603376,0.620469083,1.98E-04,0.002241745,0.003620518,0.012457178,0
0.00747198,0.072463768,0.001944634,0.010893997,0.390295359,1,1.47E-04,0.003453499,0.006070329,0.021488633,0
0.00996264,0.030797101,0.001076494,0.003711408,0.290084388,0.749466951,1.68E-04,0.001393517,0.00253653,0.008720025,0
0.00498132,0.010869565,1.94E-04,0.002594075,0.668776371,1,4.04E-04,5.15E-04,6.07E-04,0.002180006,0
0.00498132,0.023550725,4.38E-04,0.005201185,0.517932489,0.924307036,2.02E-04,9.39E-04,0.001257425,0.00560573,0
0.00498132,0.047101449,8.89E-04,0.010042961,0.523206751,1,2.38E-04,0.002029688,0.002775008,0.010277172,0
0.00498132,0.010869565,1.94E-04,0.002594075,0.578059072,1,2.68E-04,4.24E-04,6.07E-04,0.002491436,0
0.00498132,0.025362319,4.72E-04,0.005573629,0.522151899,0.943496802,2.12E-04,0.001029991,0.001387504,0.00591716,0
0.00871731,0.05615942,0.001729335,0.007435851,0.3407173,0.978678038,2.20E-04,0.002696153,0.005289858,0.014014326,0
0.00871731,0.007246377,2.29E-04,0.001150853,0.498945148,1,4.04E-04,4.24E-04,7.15E-04,0.001868577,0
0.00871731,0.045289855,0.001395969,0.006039185,0.335443038,0.810234542,1.51E-04,0.00212057,0.003555478,0.013391467,0
0.00871731,0.043478261,0.001340408,0.005806407,0.345991561,0.781449893,1.64E-04,0.002090276,0.003295322,0.012768608,0
0.00871731,0.092391304,0.002840554,0.012091405,0.345991561,0.87206823,1.78E-04,0.004574371,0.007783029,0.025848645,0
0.00871731,0.025362319,7.85E-04,0.00347863,0.393459916,0.920042644,1.94E-04,0.001332929,0.002254694,0.007785737,0
0.00871731,0.041666667,0.001284847,0.005573629,0.3407173,0.961620469,1.61E-04,0.0019691,0.003858995,0.012145749,0
0.00871731,0.038043478,0.001173725,0.005108074,0.394514768,1,2.87E-04,0.002059982,0.003663877,0.009342884,0
0.01120797,0.213768116,0.008216077,0.022147402,0.235232068,0.642857143,1.70E-04,0.009694032,0.016996921,0.055123015,0
0.01120797,0.059782609,0.002312725,0.006318518,0.264767932,0.786780384,1.64E-04,0.00290821,0.005745133,0.01744005,0
0.00871731,0.010869565,3.40E-04,0.001616408,0.491561181,1,3.31E-04,6.66E-04,0.001062308,0.003114295,0
0.00871731,0.112318841,0.003451724,0.01465196,0.296413502,0.71641791,1.17E-04,0.00487731,0.007869748,0.032700093,0
0.00622665,0.012681159,2.85E-04,0.002469306,0.47257384,1,2.38E-04,5.15E-04,8.89E-04,0.003114295,0
0.00622665,0.010869565,2.43E-04,0.002160177,0.47257384,1,1.51E-04,4.24E-04,7.59E-04,0.003425724,0
0.0124533,0.471014493,0.019890823,0.044171898,0.188818565,0.569296375,1.76E-04,0.019842472,0.036942289,0.1099346,0
0.00871731,0.025362319,7.85E-04,0.00347863,0.428270042,0.946695096,2.42E-04,0.001454105,0.002319733,0.007474307,0
0.01120797,0.282608696,0.010855222,0.029223845,0.19092827,0.536247335,1.31E-04,0.010875492,0.019078177,0.068825911,0
0.01120797,0.307971014,0.011827539,0.031830955,0.078059072,0.415778252,1.57E-04,0.006301121,0.016606686,0.037371535,0
0.00498132,0.027173913,5.07E-04,0.005946074,0.539029536,0.920042644,3.33E-04,0.001151166,0.001452543,0.004982871,0
0.00871731,0.19384058,0.005951968,0.025126957,0.312236287,0.859275053,1.31E-04,0.008906392,0.016108052,0.056368732,0
0.01120797,0.077898551,0.003007237,0.00818074,0.314345992,0.954157783,1.82E-04,0.004453196,0.008975415,0.024914357,0
0.00871731,0.041666667,0.001284847,0.005573629,0.351265823,0.966950959,1.61E-04,0.002029688,0.003880675,0.012457178,0
0.00871731,0.045289855,0.001395969,0.006039185,0.198312236,0.534115139,3.03E-04,0.001302636,0.002384772,0.00591716,0
0.01120797,0.092391304,0.003562846,0.009670517,0.228902954,0.840085288,2.02E-04,0.004029082,0.00943069,0.021488633,0
0.00871731,0.076086957,0.002340505,0.009996406,0.303797468,0.884861407,1.68E-04,0.003332324,0.006503924,0.019620056,0
0.00871731,0.007246377,2.29E-04,0.001150853,0.446202532,1,2.79E-04,3.64E-04,7.15E-04,0.002180006,0
0.00871731,0.009057971,2.85E-04,0.001383631,0.385021097,0.911513859,2.46E-04,3.94E-04,8.02E-04,0.002491436,0
0.00871731,0.014492754,4.51E-04,0.002081964,0.355485232,0.778251599,2.02E-04,6.36E-04,0.001083987,0.004048583,0
0.00871731,0.019927536,6.18E-04,0.002780297,0.362869198,0.833688699,2.24E-04,9.39E-04,0.001604301,0.005294301,0
0.00747198,0.03442029,9.24E-04,0.005307332,0.397679325,1,1.90E-04,0.001605574,0.002883406,0.009342884,0
0.00747198,0.027173913,7.29E-04,0.004244003,0.407172996,0.847547974,2.10E-04,0.001272342,0.001929497,0.007162878,0
0.01120797,0.063405797,0.002451627,0.006690962,0.223628692,0.691897655,1.74E-04,0.002665859,0.005398257,0.015571473,0
0.00996264,0.099637681,0.003451724,0.011573708,0.290084388,0.667377399,1.90E-04,0.004786428,0.007371114,0.026160075,0
0.00622665,0.010869565,2.43E-04,0.002160177,0.421940928,0.82196162,2.24E-04,3.64E-04,6.07E-04,0.002491436,0
0.0124533,0.173913043,0.007361827,0.016408035,0.225738397,0.6108742,2.10E-04,0.008391397,0.01454711,0.042977266,0
0.01120797,0.014492754,5.76E-04,0.001662964,0.308016878,0.846481876,1.45E-04,7.27E-04,0.001517582,0.005294301,0
0.01120797,0.065217391,0.002521078,0.006877185,0.293248945,0.890191898,2.02E-04,0.003483793,0.007045918,0.018685768,0
0.01120797,0.023550725,9.24E-04,0.002594075,0.276371308,0.893390192,1.84E-04,0.001120872,0.00257989,0.006851448,0
0.01120797,0.070652174,0.002729432,0.007435851,0.256329114,0.662046908,2.16E-04,0.003362617,0.005766813,0.01744005,0
0.01120797,0.072463768,0.002798883,0.007622073,0.225738397,0.508528785,1.98E-04,0.003089973,0.004639466,0.016817191,0
0.01120797,0.382246377,0.014675038,0.039466064,0.198312236,0.584221748,1.72E-04,0.015177219,0.027880154,0.085020243,0
0.01120797,0.079710145,0.003076688,0.008366962,0.242616034,0.699360341,1.70E-04,0.003635262,0.0068508,0.021177203,0
0.00871731,0.030797101,9.51E-04,0.004176963,0.370253165,1,1.23E-04,0.001544986,0.002970125,0.010900031,0
0.00871731,0.067028986,0.002062701,0.008832517,0.302742616,0.750533049,1.51E-04,0.00290821,0.004899623,0.018062909,0
0.00747198,0.079710145,0.002139097,0.011959188,0.347046414,0.755863539,2.46E-04,0.003423205,0.00511642,0.016505761,0
0.00622665,0.027173913,6.18E-04,0.00495351,0.462025316,0.833688699,1.94E-04,0.001211754,0.001604301,0.007162878,0
0.00996264,0.070652174,0.002451627,0.008262678,0.235232068,0.86673774,1.21E-04,0.002787034,0.006677362,0.018997197,0
0.01120797,0.03442029,0.001340408,0.003711408,0.3407173,0.845415778,2.56E-04,0.002059982,0.003555478,0.009965743,0
0.00871731,0.027173913,8.40E-04,0.003711408,0.373417722,0.925373134,1.37E-04,0.001363223,0.002428132,0.009342884,0
0.00871731,0.036231884,0.001118164,0.004875296,0.385021097,0.955223881,1.90E-04,0.001908513,0.003338681,0.010900031,0
0.00871731,0.010869565,3.40E-04,0.001616408,0.321729958,0.961620469,1.66E-04,3.94E-04,0.001018948,0.003114295,0
0.00871731,0.005434783,1.74E-04,9.18E-04,0.373417722,0.76652452,2.36E-04,1.82E-04,3.90E-04,0.001557147,0
0.00871731,0.05615942,0.001729335,0.007435851,0.353375527,0.888059701,1.25E-04,0.002787034,0.004812904,0.018685768,0
0.01120797,0.039855072,0.001548762,0.004270074,0.306962025,0.777185501,1.78E-04,0.002181157,0.003793956,0.012768608,0
0.00747198,0.014492754,3.89E-04,0.002381782,0.363924051,0.830490405,3.59E-04,5.45E-04,9.97E-04,0.002491436,0
0.00996264,0.057971014,0.002014085,0.006815731,0.324894515,0.805970149,2.06E-04,0.003029385,0.00511642,0.016194332,0
0.00622665,0.005434783,1.18E-04,0.001229066,0.47257384,0.73347548,0.001009285,1.51E-04,2.38E-04,3.11E-04,0
0.0124533,0.472826087,0.019967219,0.04434136,0.209915612,0.65565032,1.72E-04,0.021660103,0.042145428,0.12145749,0
0.0124533,0.237318841,0.010035698,0.022333624,0.144514768,0.402985075,2.10E-04,0.008088458,0.0137016,0.041420118,0
0.00871731,0.302536232,0.009285625,0.039093619,0.282700422,0.902985075,1.53E-04,0.012814299,0.026340892,0.075988789,0
0.00871731,0.014492754,4.51E-04,0.002081964,0.238396624,0.466950959,3.75E-04,3.94E-04,6.29E-04,0.001868577,0
0.00871731,0.054347826,0.001673774,0.007203073,0.311181435,0.71641791,1.59E-04,0.002393214,0.003793956,0.014637185,0
0.00747198,0.128623188,0.003451724,0.019141777,0.372362869,0.834754797,1.72E-04,0.005967889,0.009083814,0.033945811,0
0.00871731,0.023550725,7.29E-04,0.003245852,0.388185654,0.771855011,1.78E-04,0.001211754,0.001756059,0.007474307,0
0.00996264,0.06884058,0.002389121,0.008055971,0.270042194,0.689765458,1.39E-04,0.003059679,0.005246499,0.019620056,0
0.01120797,0.039855072,0.001548762,0.004270074,0.335443038,0.818763326,2.62E-04,0.00236292,0.003989073,0.011211461,0
0.00747198,0.054347826,0.001458475,0.008234744,0.362869198,0.852878465,2.22E-04,0.002393214,0.003902354,0.012457178,0
0.00747198,0.023550725,6.32E-04,0.003711408,0.375527426,0.934968017,3.03E-04,1.00E-03,0.001842778,0.004671442,0
0.00747198,0.014492754,3.89E-04,0.002381782,0.397679325,0.644989339,4.04E-04,6.06E-04,7.59E-04,0.002491436,0
0.00871731,0.057971014,0.001784896,0.007668629,0.3407173,0.818763326,1.82E-04,0.002787034,0.004596106,0.015882903,0
0.00747198,0.030797101,8.26E-04,0.004774736,0.380801688,0.948827292,1.74E-04,0.001363223,0.002449811,0.008408595,0
